DATE,CPI,CoreCPI,PCE,CorePCE,IP,UNEM,WORK,HS,INC,SPREAD
1997-03-01,0.751173733448951,4.980722763854217,4.452531696721707,2.858144958871378,-0.26779990156653355,0.21265718580362858,-241.25992624457285,-42.05751553164146,0.3,1.4000000000000004
1997-04-01,0.7507038092811058,2.8368484348263223,1.1215467898459508,2.3486656456036314,-0.5843320986866445,0.14941687973202278,-208.05706502434623,-11.945691049827929,0.0,1.5999999999999996
1997-05-01,0.0,-0.7085406642428183,0.19781125554203527,0.871192063507209,-0.5558757430930399,-0.013852118169170424,-202.83369212811522,-66.95696859364034,0.1,1.5200000000000005
1997-06-01,2.249297753220958,-0.7091312310404163,7.449085484428508,1.7739351950947224,-0.6003729848438581,0.12278408543843433,-213.48396458348725,-20.082403805614376,0.5,1.4500000000000002
1997-07-01,1.4971929577860976,2.1259661051939105,11.866437365313232,0.819141187381689,-0.3271273715151324,0.05926034584587914,-182.88795374495385,-82.3084025387991,0.9,1.0700000000000005
1997-08-01,2.98879357494215,0.7077048334718228,8.232938775576315,-0.484730305717207,0.07109924188554828,-0.004497008328395502,-477.9109056916932,-134.6199760348684,0.6,1.0200000000000005
1997-09-01,2.9813679931937287,2.8268241380907,3.153183149014893,2.488432052789591,0.41046771752915845,0.13143423623225559,-258.4053659505298,16.003580325790836,0.0,1.16
1997-10-01,2.2311751082202846,5.6337490330896856,7.687269380070916,1.8171339162719846,0.7353339801393162,-0.03302339486327899,-178.19069179095095,-15.407680227760466,0.5,0.96
1997-11-01,1.4851487044197142,0.0,4.97044644495972,0.36642747380355445,0.9878254497370307,-0.09795650338362272,-146.06829566537635,-30.82481582620744,0.4,0.6600000000000001
1997-12-01,0.7418856495970516,-0.7027312686894049,6.553234762139226,0.6992328060327679,0.947218481483489,0.036550602193908155,-90.82721567258704,19.782185377559017,0.6,0.6099999999999994
1998-01-01,1.4823967295903628,3.5097182512767944,-0.4638903589665233,1.8293954066241014,0.9233208315504413,-0.029579584073047727,-102.24634627970227,-26.55452415714126,-0.1,0.3799999999999999
1998-02-01,0.0,6.292112171773923,7.128296629714725,1.0298861389898661,0.673174477048363,0.003572893636889063,-159.09827450831654,27.19583426613781,0.7,0.4000000000000003
1998-03-01,0.0,3.4812083371715374,5.542928254202906,1.277822843586307,0.32195727558554665,0.13593004528287977,-278.1484869393753,5.065883408020454,0.5,0.5800000000000001
1998-04-01,1.4805677387148108,2.7777472521808733,7.862470060540971,2.2039486693227417,0.23710033654278106,-0.23258636729353022,-264.1514216624637,-26.9136425704703,0.5,0.6600000000000001
1998-05-01,2.9556665188774645,0.693559367984875,10.280468863584957,1.158349166712469,0.42771241115667635,-0.10206402183727015,-128.8422009000351,-35.712361305770855,0.7,0.6299999999999999
1998-06-01,1.4751077456757855,-0.693559367984875,6.927668348912164,-1.5060720671122851,-0.4454142146372817,0.027425555737788265,-160.93760302588635,64.70197856863797,0.7,0.5399999999999991
1998-07-01,2.944786753879214,2.0791409135625827,3.7341570896060716,3.373622386553876,-1.1255169571546304,0.055817927297067804,-286.1454590387584,117.36410844436227,0.1,0.5
1998-08-01,1.469687875075465,3.457137993382986,7.10962722924009,2.342719617809763,0.277697698831858,0.08304675015350949,-211.16242371498083,29.30426652005235,0.5,0.3699999999999992
1998-09-01,0.734169493686565,2.7585905752097517,8.194740271502354,-0.1977994812239814,-0.10619857055081638,0.20904180537510353,-269.66528061837016,-6.45545929094942,0.8,0.0099999999999997
1998-10-01,2.9321944949710854,3.4394692167364127,6.659774373529359,2.338539976506837,0.15374662626190627,0.1337271068944128,-318.31614925561007,123.10498390619136,0.4,0.2199999999999997
1998-11-01,1.4634148155135307,0.6866458479318993,3.3160780869927464,0.21386415569999428,-0.23230694426466414,0.05701215185195618,-295.75842237786856,65.00609730209248,0.3,0.1299999999999999
1998-12-01,2.1917814312416795,0.0,10.941751644811859,2.0708646066342595,-0.15011019251430469,0.0787971507836085,-169.61338744811655,194.25983313015536,0.8,0.0600000000000005
1999-01-01,2.1877854738175273,3.427679999414579,0.6719146448723734,1.7065969400853476,-0.07439789644404016,-0.0010216449519662163,-308.4817931499856,147.87362931146913,-0.2,0.2599999999999998
1999-02-01,0.0,2.735012650638069,4.988054598086222,-0.41001811312249004,0.16750559030796808,0.11744654397953624,-128.95260945960763,67.84143350093427,0.5,0.4699999999999997
1999-03-01,0.7283763501323648,3.4099818025310924,6.631693927386095,0.3608233359607027,0.08798108062410392,-0.06590743214001815,-245.59338400642446,106.14692435141319,0.4,0.6999999999999993
1999-04-01,7.983095665233009,4.07936009384855,12.941540392695572,3.0789824592048376,0.02299775505416335,0.048799120961241726,-112.96270937759255,-52.2309306948905,0.6,0.79
1999-05-01,0.7231093921735265,-1.3581365933905687,6.29365321805011,1.1444142556740644,0.3262186843506214,-0.038546525539804755,-117.60212306419271,4.679464490034661,0.4,0.9400000000000004
1999-06-01,0.0,0.0,5.41770316032455,0.6371291221018538,0.012905342199644565,0.07193951070587445,-63.04531792469788,-48.1466668178341,0.4,1.239999999999999
1999-07-01,5.04960168024553,2.036793383833313,5.221599102649321,2.1539304124008396,0.2966965482120969,0.08014378888936591,65.18217999655462,61.265573694669,0.2,1.13
1999-08-01,2.8759750135201045,1.3558346462904325,8.425091068354362,0.5867651969573728,0.43833022579448766,-0.014052127597602215,12.559222802199656,39.89442785923825,0.5,1.12
1999-09-01,5.016430118109483,4.058664133393819,10.303246086144213,3.1733350018008366,-0.12797630557361117,-0.010772240904195485,16.56013605458429,26.71388295383963,0.5,1.12
1999-10-01,2.143495657756489,4.044983097214683,4.669521984620673,2.0460086147338075,0.7753638339883224,-0.11013957733738433,236.65837314787495,-0.3048441899397858,0.2,1.17
1999-11-01,2.1396736723872323,0.6727858523603913,6.961085141835355,1.151374778357095,1.0388464116042542,-0.11227641513185471,346.3262374667538,39.80760812872609,0.5,0.8999999999999995
1999-12-01,2.846976424357095,-1.346112393466825,17.053798647601326,1.5226578358088716,1.5799133496874447,-0.217297383940533,494.0195977866533,100.0206227803983,1.3,0.9900000000000002
2000-01-01,3.549248372679159,4.033652857242842,0.3485199391654703,2.8780481882730413,1.3090344285392348,-0.22530931644307284,562.1702724498318,28.300818218406675,-0.3,1.2599999999999998
2000-02-01,4.951377493406994,4.6889635380875205,15.018193925034495,1.758998707922288,1.4646697122561108,-0.13640395522302207,521.1757728820521,129.60786701949905,1.0,1.13
2000-03-01,7.038143342877845,6.666687854646014,11.033897357766165,2.4647116052804563,1.6761883597659448,-0.25065739638361784,865.3945709068212,-3.1005235741754404,0.6,0.8099999999999996
2000-04-01,-0.7019596573375253,2.656306990017754,-1.328784477667,0.7882830326707335,2.124957816822146,-0.46813626353120785,1016.1489455856499,19.124353133212026,-0.1,0.5999999999999996
2000-05-01,2.10464830331496,0.0,5.485191194958361,1.285880884391588,2.291329127208769,-0.2888897735085001,1118.7010791348584,-31.768580848373176,0.5,0.9000000000000004
2000-06-01,6.98895394318626,0.6631188299490276,6.634679445865999,0.9153502260481616,2.257805768194771,-0.31293463369545815,969.2425878717622,-47.831731589042874,0.2,0.6099999999999994
2000-07-01,3.4792717908029402,1.987321172423151,3.8356278124297205,2.741868789535218,2.0209320969708386,-0.3402674896822173,1037.887400538806,-144.11529900746154,0.1,0.2199999999999997
2000-08-01,0.0,2.644598874464421,6.065754590901662,1.53655336907903,1.7264956786604273,-0.2708632554871304,958.6821373653656,-66.66616137426672,0.5,-0.0300000000000002
2000-09-01,6.23738048834106,3.9560821477401475,15.040295051475994,2.9076593201523337,2.1248437358802335,-0.5046732154417666,987.6013430667517,-101.52118895322155,0.8,-0.0700000000000002
2000-10-01,2.0719429607847673,3.2866953577553204,0.905502713037265,1.674296502454098,1.746903595713647,-0.5416298439293992,939.5529872099287,-60.712622413548615,0.0,-0.33
2000-11-01,2.068371669798097,1.3122571225196111,2.7818842329175197,2.1174275306648838,1.7672550266513554,-0.5816305685822276,1091.376455935184,-60.2656523419048,0.1,-0.4699999999999997
2000-12-01,2.7522947845188384,-1.3122571225196111,7.3409549379448436,1.1765018563433927,1.4693564844343285,-0.6245352038488465,1209.8458886476292,-81.2012531706132,0.5,-0.5999999999999996
2001-01-01,6.853245354617954,4.586397592201763,6.060445031700823,4.457050546875507,1.0429436987600127,-0.37016317316614433,1165.6596347207378,-15.536214217250063,0.0,-0.29
2001-02-01,2.730376604561968,5.871223945822379,2.470478097854567,2.1196109013288833,0.4647503606810659,-0.41829052947074086,1229.4320264523267,6.718314176521972,0.1,0.0099999999999997
2001-03-01,0.6816245568103341,5.842637693796604,-0.8743794364775681,1.2478693231212645,0.30383773460444274,-0.3686676199233414,1180.6964475545683,-31.447739427193255,-0.1,0.2199999999999997
2001-04-01,2.0425536846371273,1.9410846267120974,1.2856317609369228,1.908781188452835,0.0074348106065258435,-0.32101574373121267,884.9009045155544,23.955086984112086,0.0,0.8899999999999997
2001-05-01,6.106883408966013,-0.6466794003788578,8.297678362882266,0.2836916705060588,-0.3925505210789453,-0.4750305981835732,840.4114110145892,-24.08156070625978,0.4,1.3099999999999996
2001-06-01,2.7042264965320584,2.58478576940675,2.8720141165507584,2.6760075628633473,-0.8346108865245299,-0.33038558780965577,745.5325292792695,2.432299837287019,0.0,1.3199999999999994
2001-07-01,-2.0275983421527144,1.934981202188979,2.136801016842327,3.0935744364846585,-1.3752116513498578,-0.28672112890270984,637.5104596337187,31.48832328095341,0.2,1.25
2001-08-01,0.0,2.575078974856737,6.657296714065097,0.595813637557896,-1.4441602220853156,-0.043654694312385445,512.539629309671,-76.92200461877178,0.5,1.2100000000000004
2001-09-01,4.725744504165164,3.2112140118350396,-19.484173897000545,-6.838252354305752,-1.8651685044521429,-0.0007838456988311648,285.7701939791441,-87.80938479451606,-1.0,1.48
2001-10-01,-3.373631685056111,3.2024885995735275,34.75372821613192,8.420425721810076,-2.0816481152673703,0.24229688685380157,10.316716284316499,-116.17917637303162,2.4,1.75
2001-11-01,-0.6758659711188386,3.194119414474983,-5.1017082511201295,2.439660956047618,-2.5950811457573906,0.3859930276950898,-258.7260862850817,-61.03064060712677,-0.5,2.1
2001-12-01,-0.676246847990214,-1.915420242009347,-2.609242090110797,0.2811804384176497,-2.6169051282516733,0.5306932750019104,-378.26421267786645,-102.35497075124977,-0.2,2.7
2002-01-01,2.0275983421527144,2.553163310538764,2.9934585910361022,0.6714422520158081,-2.0226773811112935,0.4767595218797718,-459.1856947535998,19.860878179081737,0.3,2.69
2002-02-01,2.0241781577748696,6.359319935720009,6.762082599505703,2.2925622189152506,-2.0107734931745256,0.4245168077345305,-537.3522960238333,142.63705915242986,0.4,2.58
2002-03-01,3.366061113129959,3.799508851569655,3.018952976676559,1.4325756917852317,-1.3760285895726412,0.3742570636719069,-508.5938921046618,-53.00765409029509,0.0,2.95
2002-04-01,5.366135269672512,3.1569914791695908,11.393403761373833,3.341213671517451,-0.95473815838875,0.5262427404637569,-571.7030424804834,-112.06439315951297,0.5,2.9400000000000004
2002-05-01,1.3377927806953238,-0.6307036107191522,-3.879083466082278,1.3338849476014047,-0.6171021301650228,0.3807102988080686,-514.4369876153942,50.479391421446735,-0.4,2.76
2002-06-01,0.668337527719487,-0.6310352742499248,5.51898806021569,1.9051925651577761,0.09424586581742744,0.33785965476808055,-433.5132663731929,-6.3559686212195174,0.5,2.49
2002-07-01,2.669634026533174,1.261738884969077,10.57261186554328,2.4428905657440936,0.025815054592072784,0.2978642861918326,-487.6136928269407,-78.55364707460853,0.6,2.13
2002-08-01,3.3287122592707163,4.4061249004226255,4.102734420318654,2.3608538061015594,-0.12269188365938533,0.16087420845133948,-458.38997596177796,-111.09637633910711,0.1,1.67
2002-09-01,1.992804222168587,1.8832023880214876,-3.4206763187562217,1.9561412907130205,-0.10227406146736939,0.1270187518987438,-509.4599627007847,49.03856629927827,-0.5,1.31
2002-10-01,2.6519347809632166,3.132421392574969,7.073745587484126,1.015319591370556,-0.35632207109262026,0.09641607506615646,-371.40966732981906,-118.11838141932412,0.4,1.37
2002-11-01,1.985112115231047,0.0,4.6070262641222826,1.1680927199289926,0.07638059756951066,0.26917551573903165,-354.7897249706584,-24.540187210779777,0.3,1.82
2002-12-01,1.9818336461678854,-2.5051914253406693,8.985806518772677,1.120914215130142,-0.5125248007880856,0.3453997161420501,-494.12497840709693,-1.1916161255760471,0.6,1.84
2003-01-01,5.26894370098816,2.5051914253406693,3.410089140513861,0.813158884766807,0.16639768431940638,0.1251726257557486,-380.91563224751735,51.96427096546563,0.1,1.88
2003-02-01,6.553812030626105,4.371577398281445,1.1610415819014008,1.6552995191215558,0.17381959537679847,0.20855420796926527,-514.6275768656633,-184.03550405735564,-0.5,1.73
2003-03-01,1.959184108662626,3.112768988215109,9.957775097003463,1.9283012910879194,-0.17629908052585108,0.19559573362827898,-729.7002501608658,-99.15752794366904,0.5,1.65
2003-04-01,-4.576415244294552,0.6215559006097493,3.6206245491086975,1.329640025234724,-0.838110427103743,0.28633399064735876,-808.5373520063731,-194.3556071997673,0.6,1.8000000000000005
2003-05-01,-1.966676211852203,0.6213847238921488,2.4808969372500655,1.724807114766591,-0.9910542850803523,0.3807921839040169,-809.4919086469017,-98.57666239250239,0.2,1.45
2003-06-01,1.311475540373408,-1.2429406245018981,7.708220043046055,0.6709362785329631,-1.0127122930662296,0.5789736339708575,-853.860797900008,5.245882828439335,0.6,1.35
2003-07-01,3.92584864873875,1.2429406245018981,8.912738460470138,2.9993735204378424,-0.6932972664576198,0.4808552175188252,-897.8846828673268,23.185450414927573,0.5,1.97
2003-08-01,5.214565511401759,1.8619251738591913,14.622420519773272,1.3525922948780078,-1.0473516934081601,0.38637360471650783,-979.7449307616625,-52.68490197858591,0.9,2.42
2003-09-01,3.8961073186445816,0.6199501877734548,0.24449566486808294,1.6696393996237902,-0.6250699164280036,0.3954320730090579,-940.5605556928203,41.706273201628164,-0.3,2.24
2003-10-01,-1.2972974236479473,4.331006014746563,2.091457234108418,2.2124849991886464,-0.684673545270698,0.30790706834130077,-822.3825339281466,58.43408218304785,0.2,2.27
2003-11-01,0.6488240222946473,-2.4729247731425374,8.390154508688852,1.6340119023748656,-0.2507407820567664,0.1236475760974356,-859.196525029809,163.57073492417976,0.7,2.36
2003-12-01,3.238868362998204,-1.858081241604026,4.203368501182325,1.495892157070955,-0.4115022821327301,0.04248119922636562,-836.9310786616697,127.18438346115681,0.1,2.37
2004-01-01,5.16407467206399,2.4767528665464056,8.52768746238226,3.0765767333015503,-0.466471288290748,0.06422695403976242,-765.4550780621648,-28.66817924870179,0.4,2.24
2004-02-01,2.573727528160319,5.554185881452511,4.980222135041146,1.9414192394219043,-0.11133246677563591,-0.011299093233982482,-804.5792862559902,-102.93899249692868,0.2,2.14
2004-03-01,2.568219278841255,7.365668210104204,8.684483229743023,2.0133476619967894,-0.6919380899927745,0.21571466342838264,-598.0613096652378,40.42189527072492,0.4,1.85
2004-04-01,1.922563829132784,2.4452100170950786,1.24398382114137,3.1185204587149684,-0.5627326989261832,0.04508061470936209,-446.6028811504075,37.4715841496527,0.1,2.45
2004-05-01,5.111828816349728,0.0,10.213956540959401,1.6459471139182114,-0.11161278330368418,0.07659617110649997,-289.86420153660583,8.264367159187714,0.5,2.83
2004-06-01,4.455056827421444,0.610635770736323,-2.777013746914747,1.8975170640164407,-1.0670357541934123,0.1100556125190959,-328.4744575599907,-151.14806487468172,-0.4,2.66
2004-07-01,1.2698413883370563,0.0,11.608861770216095,1.4174434204495157,-0.6026512717757981,0.04524789966790266,-411.0427064982068,17.285404959648076,0.7,2.36
2004-08-01,0.6344171440389346,1.220192296374023,5.0446813852921935,0.46217209027012984,-0.7731348965260736,-0.018045649477197223,-475.15519490273437,34.626389967174646,0.2,1.99
2004-09-01,3.799475469660152,3.653002763200419,10.098114739346897,2.248683652047845,-0.8905203381366675,0.0199531408384237,-480.3696246925974,-88.0646969224465,0.8,1.71
2004-10-01,6.305847406030551,4.853338249262151,7.972022198455875,2.600829567770191,-0.32948761637652524,0.15902369953950046,-301.2107008981984,76.27015261002566,0.2,1.59
2004-11-01,5.647069244894709,-0.6057050568958999,6.75472047624055,2.5803910187580215,-0.33505490932442683,0.09894406991598892,-393.16976954817073,-215.30493751221388,0.1,1.46
2004-12-01,0.0,-1.8185104348074077,8.4820016954815,1.539657489428592,0.17898248602517697,0.13948125194536942,-436.7172592614952,44.268860095653054,0.6,1.41
2005-01-01,-0.626141417806636,3.634562527297902,-0.9457655720382263,4.312354650096495,0.2814525403798598,0.08039537448915723,-460.2962952009402,147.0653245502158,0.0,1.38
2005-02-01,5.000007233815396,6.6346643826193485,8.639406952491413,1.9884990771888766,0.7371707951079856,0.22143688021082042,-385.31967494179844,212.15516074166885,0.3,1.23
2005-03-01,4.3579814434352215,7.196487023702147,5.497313999900655,2.9545622588969422,0.368033246262641,0.062350628761704385,-446.16823103881325,-127.40113930955363,0.2,1.4299999999999995
2005-04-01,3.7228571741781735,1.195278033727476,11.113248533753506,1.3792430355302088,0.33938469748061095,0.10286610223203319,-263.19603773593553,74.44218341970986,0.8,1.2200000000000002
2005-05-01,-0.6196746845681389,-0.5974177451726348,-0.940634053926459,2.4610885755301126,0.1932443945343323,0.042708452807254105,-278.7261853722739,44.739735253961044,-0.5,1.0100000000000002
2005-06-01,0.6196746845681389,-1.19587354548365,11.266653781852654,0.8338667246022169,0.3990080148144699,-0.018404310806507063,-205.06348678431823,95.54095292163106,1.0,0.7999999999999998
2005-07-01,7.41124332067713,1.19587354548365,13.685458884674517,1.753617146798092,-0.13354218403792117,0.019242854232094153,-38.49339882345521,90.89216622509093,0.6,0.7599999999999998
2005-08-01,7.365752026542793,1.1945382150358341,-0.501584403961175,0.9779892159695436,-0.037551653271748364,-0.04463373115845748,-21.287137821142096,142.8330701783134,-0.4,0.6800000000000002
2005-09-01,16.40947322420807,1.7897252523724205,6.800953388815145,2.6526111804543007,-2.1342565703731964,0.08968091763099917,-154.7132469561766,211.3970478392846,-0.4,0.5899999999999999
2005-10-01,1.8095002172124452,5.9464980489927655,5.125884389557456,3.445458399266599,-1.1849905050746798,0.1219048847742954,-247.03879113384755,139.60756330278377,0.3,0.6200000000000001
2005-11-01,-6.0423088387747015,0.0,1.0332854977619377,3.059173433155493,-0.30093881484675933,0.15175002660375903,-69.52009128392092,237.4734003130461,0.5,0.5700000000000003
2005-12-01,0.0,-1.1870021437733413,4.672209747850786,1.2446332342566535,0.010895433847309732,0.07891973383472095,-82.39631286455551,101.99364764463348,0.4,0.4999999999999995
2006-01-01,7.247128217092325,2.9652349305894887,12.031542069864543,2.6874740318206136,-0.01726992692695717,-0.09689314101378255,15.098206450173166,400.150902863752,0.4,0.1099999999999994
2006-02-01,0.6019563707866382,5.908435525260458,3.2233225747980043,1.9324140117895183,-0.14871782173136694,0.023998774040213,155.73485095240176,266.9206806444106,0.3,0.1400000000000005
2006-03-01,1.8040594728379489,7.637744140970781,4.858226275970878,3.3095927159056515,-0.08912997582714866,-0.05871042033097762,301.28395644770353,139.25070740347496,0.2,0.2099999999999999
2006-04-01,5.994018456627259,3.5086635243555264,7.688094184519656,3.6586925211388177,0.059822213150908965,-0.045328290036568575,320.50504382146755,15.070173399433997,0.2,0.3000000000000007
2006-05-01,3.5820922121448717,1.1673727411803725,5.23682670512855,3.004687449003285,-0.05232646285020337,-0.13615832387325266,214.13671146216802,161.2985987027621,0.1,0.2800000000000002
2006-06-01,2.976930328515337,1.1662382121752302,3.6081665134751972,3.0256914222071885,0.13695463379602302,-0.13150086283979778,164.8953004636278,47.85445684411502,0.1,0.2800000000000002
2006-07-01,6.523366694711896,1.7471643413241367,10.86260467967648,1.1682715491716067,-0.02270022550170836,-0.0316467924958177,228.48228131461656,10.64502006257203,0.5,0.0899999999999998
2006-08-01,5.31104874822681,2.9062056554000293,-0.2055014454349191,2.446832059075277,0.31873371992682564,-0.036877866396562986,272.5876734413614,-47.42576262895841,-0.2,-0.1399999999999996
2006-09-01,-5.902618885915345,2.8993247212127926,4.2569604843151865,1.8886125084328853,0.07668280715640208,-0.24747364040335906,297.8856294450525,52.54531854492757,0.5,-0.1399999999999996
2006-10-01,-5.337295677883702,3.469912210050907,2.327242457808154,2.1689442936271064,-0.09654876102433718,-0.36371110941458884,217.03137222721125,-145.5352331846275,0.5,-0.2299999999999995
2006-11-01,0.5942064988957441,-1.155569637890963,0.8428311810902755,0.5663984246002229,-0.1792621070217706,-0.28585008265916567,347.65943818734377,-34.76456356693552,0.2,-0.3600000000000003
2006-12-01,6.516925422160824,-1.7353734320288083,11.194193996589519,1.6127703640684388,0.8097483515328463,-0.41412511165006904,462.3892921018996,76.7702882621054,0.5,-0.3199999999999994
2007-01-01,1.9894872674790065,4.097156942748725,6.3572966261851604,4.853508003803242,0.46920064576565323,-0.24875089720009846,623.8162557307805,-130.0153026275998,0.1,-0.2300000000000004
2007-02-01,4.645018960247427,6.34637525109234,3.4295249125200655,2.58802669586089,1.4292565742783978,-0.38991338143373877,663.503540466394,-25.21129243616292,0.1,-0.3200000000000003
2007-03-01,6.223976991839564,4.644957081437084,5.719153371332197,1.2077097835117456,1.6498453522946477,-0.5377812321076156,852.9710371278343,24.101391476764547,0.1,-0.4599999999999999
2007-04-01,3.5954033783983874,2.21587122696576,3.976051790549917,1.7111802326894576,2.392296941109194,-0.49249603966020317,895.6925598994421,53.843572535727844,0.2,-0.2800000000000002
2007-05-01,4.949371988308471,0.028637460416902627,5.239695019672297,1.4147889086071785,2.576426729422977,-0.6541620486110702,1035.0826888658048,13.934400457530955,0.1,-0.0600000000000005
2007-06-01,2.7768866153508043,0.9011082768612511,2.598930504443331,1.9862922425708973,2.7456839742049084,-0.522849302365926,1122.4938032392529,82.28928582199637,-0.1,0.4199999999999999
2007-07-01,2.134814960017195,1.6067899893396742,5.464113994860043,1.8016029267514,2.7580390139010547,-0.49858241641043044,1121.2064014898497,23.82267154224769,0.2,0.0599999999999996
2007-08-01,0.3698798401419623,2.01955913186751,5.868042383779226,1.784967558231898,3.1122715144592235,-0.6813496972509228,1130.4230311290012,35.4432859976705,0.3,0.2299999999999995
2007-09-01,5.074320294526302,2.9351985865865515,5.644482001429907,3.270192842952113,3.520969611340078,-0.6711048276148217,1272.2683781124651,-75.94179678453952,0.0,0.31
2007-10-01,3.6941932813189027,3.9060719965476665,4.5742611578099,3.122706718604107,3.438905310038095,-0.7677541742783545,1419.7886267966824,40.57203588350808,-0.1,0.3000000000000002
2007-11-01,9.393796899448148,0.6610315512876497,8.855503778931961,2.3540008241116794,4.210806104269182,-0.8711574995158262,1621.9416095674387,8.894670425591812,0.3,0.3999999999999999
2007-12-01,3.472588083538497,-0.4463104948229102,2.035256174402633,2.404616561307904,4.497460674880614,-0.6811212493394398,1829.5865623781574,-116.06682423700136,-0.1,0.4900000000000002
2008-01-01,4.130130440608326,4.410877697353044,2.8363693272481783,2.3860294161547557,4.63396528562896,-0.7973913727128226,1943.470086348243,-34.40599686843052,-0.1,0.2299999999999999
2008-02-01,2.8978903649448995,4.091785009634918,-1.7659340160953718,1.1705907246579272,4.524603876612915,-1.019666518512838,2014.2117279747908,18.791663963273322,-0.3,0.6599999999999997
2008-03-01,4.285970271294204,5.59791688041642,6.426552803104357,2.351499374462662,4.523938584786208,-0.9475899612154688,2091.296070554323,-45.556941004583905,0.2,1.22
2008-04-01,2.7740483586097042,1.0774117397353677,4.1779446946002,0.700433212636753,4.194217338500039,-1.1807341651218026,2033.0678215688968,-4.536216011360921,0.2,1.5499999999999998
2008-05-01,7.080062481748328,0.6750549015158924,7.365411736427774,2.181083025469732,3.921973903703801,-0.9186057896745137,2017.7264596066962,-12.227401619958187,0.0,1.42
2008-06-01,12.508462556599298,2.078233267303631,6.4726477587242925,2.7515569411132645,4.037750781254047,-0.8606294988881427,2052.3302779904916,92.28857662172493,-0.1,1.63
2008-07-01,8.53927847220568,2.735942162612659,-0.23561520186419216,2.1584951003617903,4.037818112708379,-0.8061661647085003,2045.797450150072,-0.06835770909833627,-0.4,1.67
2008-08-01,-1.7875015299544827,2.3915984481956087,-1.1080115517465572,1.4731962019418177,2.8351656402646483,-0.654516893143974,1965.9036265793547,-49.38468996414588,0.0,1.4200000000000002
2008-09-01,1.0256715596078436,2.137717986752463,-7.013586821342699,1.2262834462944738,-1.12299729791485,-0.8049268064415145,1729.2823885048565,-44.74690074807302,-0.7,1.75
2008-10-01,-10.362739679469612,0.8906768203424065,-9.802292662865142,-1.7035100841027884,0.17034174982930494,-0.5565955742860478,1481.4307960678416,-60.238041173176384,-0.4,2.06
2008-11-01,-21.436912911381967,-1.8428398735185425,-17.94072364071937,-0.5319904829001132,-0.7252267789199465,-0.408666968667613,957.7258203548845,-158.93805492808985,-0.2,2.1
2008-12-01,-9.921126064897834,-3.2717492897560874,-10.203904686400023,-0.5868271080949228,-3.0159242758678033,-0.0602461091058073,493.44155531399883,-225.9227025041431,-0.5,1.49
2009-01-01,3.0330891987201625,3.4324646995823827,5.582058750729146,-0.3686195568008088,-4.949821769748695,0.2895902645303776,-43.214413844340015,-272.2567070277404,0.4,1.4700000000000002
2009-02-01,4.363250677734243,5.336880993041504,-2.7694619266021903,0.9554466648957316,-5.173680850111225,0.6417695961295298,-573.0687686843157,-157.98910254872317,-0.4,1.57
2009-03-01,-1.1853246495274306,5.247512460125137,-6.282384219161941,0.8592520555573913,-6.25641936888114,0.8971992191451967,-1167.9451897690888,-214.15001640116623,-0.2,1.61
2009-04-01,1.2078909026367768,2.7629595107271143,-0.08595240900675094,2.6693007499620336,-6.701695894591751,1.0567418996978644,-1614.6275612195313,-221.7586044536904,-0.2,1.7000000000000002
2009-05-01,1.76449479917693,-0.08205537656813533,2.343067892908124,0.9246983289457944,-7.321034522209104,1.3211980984066862,-1750.818659851764,-141.8191510459992,0.0,1.95
2009-06-01,9.918431826529428,0.8485639137777667,7.428246077903822,1.5350568966173483,-7.41939395115098,1.2912948910366762,-1996.109135567851,-80.3205406147091,-0.1,2.53
2009-07-01,-0.3576118261868544,0.3664238020867572,4.121856048936223,1.0313242747219675,-6.267924475660024,1.1676676034848992,-2137.9680536407104,-56.24180904428033,0.3,2.28
2009-08-01,4.011431749055205,1.345203264453687,14.21405831869933,1.7755993909798207,-5.161661154287742,1.1508618883921002,-2133.7258606532414,-50.55641440385273,1.0,2.4
2009-09-01,2.314830560203518,2.952643035471425,-9.187327574327497,2.11103271737052,-4.260203773052666,1.2413423103710137,-2176.5645331845444,-39.23390908138208,-1.0,2.25
2009-10-01,3.5969219983023493,3.2337118769504514,5.8961659981733305,4.413034882975708,-3.9153936692819826,1.3394935130698933,-2190.5178724067227,-79.24033460271278,0.2,2.26
2009-11-01,4.011595853917171,-1.888034255889437,1.0820342976558095,1.0502575821057292,-3.4541763328186903,1.1456139358098927,-2036.468529177073,-15.539007916669675,0.0,2.18
2009-12-01,0.624049385757175,-1.956333741965821,8.012685534880859,1.0224445112822167,-3.043525351167574,1.059908997529309,-2141.147035056172,-14.087743171063494,0.5,2.29
2010-01-01,0.7782262510158233,0.3325347782084265,0.41772964362891685,1.7737567897722073,-2.0534744384770818,0.8825045606431257,-2017.1425001789758,26.156724584066865,-0.2,2.42
2010-02-01,-1.1426758520940439,2.81023553546369,4.4427952185422726,1.0468979603015072,-1.7170459529685047,0.813452882774822,-1997.8953439141915,22.238638614180104,0.3,2.25
2010-03-01,0.3975758950762298,2.483348504216565,7.419502731948313,1.7829915303689603,-1.125419650471514,0.852744936508941,-1737.7059062901826,59.20042574552792,0.5,2.28
2010-04-01,0.27601689345111424,0.5807001532772915,3.1035059558888634,0.6160576908150972,-0.8654560475135042,0.8003152046465054,-1398.7357846031082,114.08296845445818,0.1,2.42
